title,url,pub_date,duration,status,filename,size_mb,format,guid,speakers,transcription_status,transcript_path,diarization_status,diarized_transcript_path
NerdCast 132 - Bêbado e na Mão do Palhaço,https://pdst.fm/e/traffic.megaphone.fm/JNPD7439636405.mp3?updated=1753984697,2008-10-17,60m54s,downloaded,NerdCast 132 - Bêbado e na Mão do Palhaço.mp3,27.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-132-bebado-e-na-mao-do-palhaco/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 131 - Anatomia dos Serial Killers,https://pdst.fm/e/traffic.megaphone.fm/JNPD9930913661.mp3?updated=1753984697,2008-10-10,73m43s,downloaded,NerdCast 131 - Anatomia dos Serial Killers.mp3,33.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-131-anatomia-dos-serial-killers/,Alottoni|Carlos Voltor|Tucano,not_transcribed,,not_diarized,
"NerdCast 130 - Eleições: o Branco, o Nulo e o Palhaço",https://pdst.fm/e/traffic.megaphone.fm/JNPD1991094787.mp3?updated=1753984698,2008-10-03,75m30s,downloaded,NerdCast 130 - Eleições_ o Branco_ o Nulo e o Palhaço.mp3,34.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-130-eleicoes-o-branco-o-nulo-e-o-palhaco/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 129 - Os Piratas do Vale do Silício,https://pdst.fm/e/traffic.megaphone.fm/JNPD2568233157.mp3?updated=1753984698,2008-09-26,73m43s,downloaded,NerdCast 129 - Os Piratas do Vale do Silício.mp3,33.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-129-os-piratas-do-vale-do-silicio/,Alottoni|Tucano,not_transcribed,,not_diarized,
"NerdCast 128 - Os Trapalhões, Cacildis!",https://pdst.fm/e/traffic.megaphone.fm/JNPD6371494350.mp3?updated=1753984699,2008-09-19,75m32s,downloaded,NerdCast 128 - Os Trapalhões_ Cacildis_.mp3,34.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-128-os-trapalhoes-cacildis/,Alottoni|Portuguesa|Tucano,not_transcribed,,not_diarized,
NerdCast 127 - O Hobbit – Lá e de volta outra vez,https://pdst.fm/e/traffic.megaphone.fm/JNPD6672006790.mp3?updated=1753984699,2008-09-12,68m27s,downloaded,NerdCast 127 - O Hobbit _ Lá e de volta outra vez.mp3,30.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-127-o-hobbit-la-e-de-volta-outra-vez/,Alottoni,not_transcribed,,not_diarized,
NerdCast 126 - Rock n’ Roll – 70/80,https://pdst.fm/e/traffic.megaphone.fm/JNPD6070770725.mp3?updated=1753984699,2008-09-05,65m34s,downloaded,NerdCast 126 - Rock n_ Roll _ 70_80.mp3,29.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-126-rock-n-roll-7080/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 125 - Vale a pena ver de novo – Anos 80,https://pdst.fm/e/traffic.megaphone.fm/JNPD3724788410.mp3?updated=1753984700,2008-08-29,72m21s,downloaded,NerdCast 125 - Vale a pena ver de novo _ Anos 80.mp3,32.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-125-vale-a-pena-ver-de-novo-anos-80/,Alottoni|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 124 - A Maldição de Zé do Caixão – Entrevista com José Mojica Marins,https://pdst.fm/e/traffic.megaphone.fm/JNPD9282636842.mp3?updated=1753984700,2008-08-22,68m36s,downloaded,NerdCast 124 - A Maldição de Zé do Caixão _ Entrevista com José Mojica Marins.mp3,31.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-124-a-maldicao-de-ze-do-caixao-entrevista-com-jose-mojica-marins/,Alottoni,not_transcribed,,not_diarized,
NerdCast 123 - Eu continuo desgraçado da minha cabeça!,https://pdst.fm/e/traffic.megaphone.fm/JNPD8315890866.mp3?updated=1753984701,2008-08-15,72m46s,downloaded,NerdCast 123 - Eu continuo desgraçado da minha cabeça_.mp3,32.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-123-eu-continuo-desgracado-da-minha-cabeca/,Alottoni,not_transcribed,,not_diarized,
"NerdCast 122 - Olimpíadas: A Tocha, o Ouro e a “Pataguada”",https://pdst.fm/e/traffic.megaphone.fm/JNPD9529889268.mp3?updated=1753984701,2008-08-08,66m59s,downloaded,NerdCast 122 - Olimpíadas_ A Tocha_ o Ouro e a _Pataguada_.mp3,30.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-122-olimpiadas-a-tocha-o-ouro-e-a-pataguada/,Alottoni,not_transcribed,,not_diarized,
NerdCast 121 - Nostalgia Animada – Parte 02,https://pdst.fm/e/traffic.megaphone.fm/JNPD9800612066.mp3?updated=1753984701,2008-08-01,74m34s,downloaded,NerdCast 121 - Nostalgia Animada _ Parte 02.mp3,33.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-121-nostalgia-animada-parte-02/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 120 - Batman no Cinema,https://pdst.fm/e/traffic.megaphone.fm/JNPD8914912287.mp3?updated=1753984702,2008-07-25,88m21s,downloaded,NerdCast 120 - Batman no Cinema.mp3,40.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-120-batman-no-cinema/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 119 - Batman nos Quadrinhos,https://pdst.fm/e/traffic.megaphone.fm/JNPD5667190649.mp3?updated=1753984702,2008-07-18,84m08s,downloaded,NerdCast 119 - Batman nos Quadrinhos.mp3,38.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-119-batman-nos-quadrinhos/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 118 - A Guerra do Vietnã,https://pdst.fm/e/traffic.megaphone.fm/JNPD7780962799.mp3?updated=1753984703,2008-07-11,84m02s,downloaded,NerdCast 118 - A Guerra do Vietnã.mp3,38.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-118-a-guerra-do-vietna/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 117 - Brinquedos dos anos 80 – Parte 1,https://pdst.fm/e/traffic.megaphone.fm/JNPD2945779268.mp3?updated=1753984703,2008-07-04,62m24s,downloaded,NerdCast 117 - Brinquedos dos anos 80 _ Parte 1.mp3,28.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-117-brinquedos-dos-anos-80-parte-1/,Alottoni|Sra. Jovem Nerd|Tucano|Portuguesa,not_transcribed,,not_diarized,
NerdCast 116b - Lost – Uma série de futuro… do pretérito,https://pdst.fm/e/traffic.megaphone.fm/JNPD4485143102.mp3?updated=1753984703,2008-06-27,69m16s,downloaded,NerdCast 116b - Lost _ Uma série de futuro_ do pretérito.mp3,31.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-116b-lost-uma-serie-de-futuro-do-preterito/,Alottoni|Tucano|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 116a - Lost – A volta dos que não foram,https://pdst.fm/e/traffic.megaphone.fm/JNPD4825160997.mp3?updated=1753984704,2008-06-20,78m15s,downloaded,NerdCast 116a - Lost _ A volta dos que não foram.mp3,35.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-116a-lost-a-volta-dos-que-nao-foram/,Alottoni|Tucano|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 115 - HULK ESMAGA NERDCAST!,https://pdst.fm/e/traffic.megaphone.fm/JNPD5528158972.mp3?updated=1753984704,2008-06-13,80m17s,downloaded,NerdCast 115 - HULK ESMAGA NERDCAST_.mp3,36.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-115-hulk-esmaga-nerdcast/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 113b - Indiana Jones e o Reino do Nerdcast de Cristal,https://pdst.fm/e/traffic.megaphone.fm/JNPD6837272291.mp3?updated=1753984705,2008-06-09,70m02s,downloaded,NerdCast 113b - Indiana Jones e o Reino do Nerdcast de Cristal.mp3,31.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-113b-indiana-jones-e-o-reino-do-nerdcast-de-cristal/,Alottoni,not_transcribed,,not_diarized,
NerdCast 114 - Rock n’ Roll – 50/60/70,https://pdst.fm/e/traffic.megaphone.fm/JNPD6469834897.mp3?updated=1753984705,2008-06-09,82m04s,downloaded,NerdCast 114 - Rock n_ Roll _ 50_60_70.mp3,37.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-114-rock-n-roll-506070/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 113a - Indiana Jones e os Caçadores do Nerdcast Perdido,https://pdst.fm/e/traffic.megaphone.fm/JNPD4354053001.mp3?updated=1753984706,2008-05-23,99m37s,downloaded,NerdCast 113a - Indiana Jones e os Caçadores do Nerdcast Perdido.mp3,45.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-113a-indiana-jones-e-os-cacadores-do-nerdcast-perdido/,Alottoni,not_transcribed,,not_diarized,
NerdCast 112b - Contatos Imediatos ou Ligue Mais Tarde,https://pdst.fm/e/traffic.megaphone.fm/JNPD3295903596.mp3?updated=1753984706,2008-05-16,81m57s,downloaded,NerdCast 112b - Contatos Imediatos ou Ligue Mais Tarde.mp3,37.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-112b-contatos-imediatos-ou-ligue-mais-tarde/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 112a - OVNI: Objeto Voador Nerd Identificado,https://pdst.fm/e/traffic.megaphone.fm/JNPD9616685962.mp3?updated=1753984706,2008-05-09,74m45s,downloaded,NerdCast 112a - OVNI_ Objeto Voador Nerd Identificado.mp3,33.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-112a-ovni-objeto-voador-nerd-identificado/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 111 - O Invencível Homem de Ferro… Velho,https://pdst.fm/e/traffic.megaphone.fm/JNPD6535285770.mp3?updated=1753984707,2008-05-02,81m18s,downloaded,NerdCast 111 - O Invencível Homem de Ferro_ Velho.mp3,36.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-111-o-invencivel-homem-de-ferro-velho/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 110 - Nelson Rodrigues – A vida como ela é…,https://pdst.fm/e/traffic.megaphone.fm/JNPD4015422152.mp3?updated=1753984707,2008-04-25,70m05s,downloaded,NerdCast 110 - Nelson Rodrigues _ A vida como ela é_.mp3,31.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-110-a-vida-como-ela-e/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 109 - Top Secret,https://pdst.fm/e/traffic.megaphone.fm/JNPD1497225881.mp3?updated=1753984708,2008-04-18,91m02s,downloaded,NerdCast 109 - Top Secret.mp3,41.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-109-top-secret/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 108 - Blade Runner e a Distopia Noir Futurista,https://pdst.fm/e/traffic.megaphone.fm/JNPD5866021038.mp3?updated=1753984708,2008-04-11,103m06s,downloaded,NerdCast 108 - Blade Runner e a Distopia Noir Futurista.mp3,23.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-108-blade-runner-e-a-distopia-noir-futurista/,Alottoni|Gaveta,not_transcribed,,not_diarized,
NerdCast 107 - Valor Energético 8.000 Kcal,https://pdst.fm/e/traffic.megaphone.fm/JNPD8485572569.mp3?updated=1753984709,2008-04-04,73m49s,downloaded,NerdCast 107 - Valor Energético 8_000 Kcal.mp3,16.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-107-valor-energetico-8000-kcal/,Alottoni|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 106 - Mioooolos!!!,https://pdst.fm/e/traffic.megaphone.fm/JNPD2022165290.mp3?updated=1753984709,2008-03-28,75m50s,downloaded,NerdCast 106 - Mioooolos___.mp3,17.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-106-mioooolos/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
"NerdCast 105 - Fábio Yabu, o homem que matou o Jovem Nerd",https://pdst.fm/e/traffic.megaphone.fm/JNPD3866352446.mp3?updated=1753984709,2008-03-21,76m37s,downloaded,NerdCast 105 - Fábio Yabu_ o homem que matou o Jovem Nerd.mp3,17.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-105-fabio-yabu-o-homem-que-matou-o-jovem-nerd/,Alottoni,not_transcribed,,not_diarized,
NerdCast 104 - Lendas Urbanas ou qualquer coisa parecida,https://pdst.fm/e/traffic.megaphone.fm/JNPD7803595335.mp3?updated=1753984710,2008-03-14,61m29s,downloaded,NerdCast 104 - Lendas Urbanas ou qualquer coisa parecida.mp3,13.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-104-lendas-urbanas-ou-qualquer-coisa-parecida/,Alottoni|Tucano|Sr. K,not_transcribed,,not_diarized,
"NerdCast 103 - Super Nintendo, o rei dos 16 bits",https://pdst.fm/e/traffic.megaphone.fm/JNPD3206377133.mp3?updated=1753984710,2008-03-07,54m48s,downloaded,NerdCast 103 - Super Nintendo_ o rei dos 16 bits.mp3,12.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-103-video-games-2-o-super-nintendo/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 102 - Rambo: Missão Cumprida,https://pdst.fm/e/traffic.megaphone.fm/JNPD5881823724.mp3?updated=1753984711,2008-02-29,77m32s,downloaded,NerdCast 102 - Rambo_ Missão Cumprida.mp3,17.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-102-rambo-missao-cumprida/,Alottoni,not_transcribed,,not_diarized,
NerdCast 101 - Traumas de Infância,https://pdst.fm/e/traffic.megaphone.fm/JNPD7542349215.mp3?updated=1753984711,2008-02-22,65m28s,downloaded,NerdCast 101 - Traumas de Infância.mp3,14.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-101-traumas-de-infancia/,Alottoni|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 100 - O Melhor de 100 Nerdcasts!,https://pdst.fm/e/traffic.megaphone.fm/JNPD9367959605.mp3?updated=1753984712,2008-02-15,98m35s,downloaded,NerdCast 100 - O Melhor de 100 Nerdcasts_.mp3,22.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-100-o-melhor-de-100-nerdcasts/,Alottoni,not_transcribed,,not_diarized,
"NerdCast 99 - Oscar – Em 2008, o Nerdcast vai para…",https://pdst.fm/e/traffic.megaphone.fm/JNPD4702739548.mp3?updated=1753984712,2008-02-08,69m06s,downloaded,NerdCast 99 - Oscar _ Em 2008_ o Nerdcast vai para_.mp3,31.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-99-oscar-em-2008-o-nerdcast-vai-para/,Alottoni,not_transcribed,,not_diarized,
NerdCast 98 - Silmarillion: O Antigo Testamento de Tolkien,https://pdst.fm/e/traffic.megaphone.fm/JNPD7873309053.mp3?updated=1753984713,2008-02-01,100m46s,downloaded,NerdCast 98 - Silmarillion_ O Antigo Testamento de Tolkien.mp3,45.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-98-silmarillion-o-antigo-testamento-de-tolkien/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 97 - Te pego lá fora!,https://pdst.fm/e/traffic.megaphone.fm/JNPD4114097949.mp3?updated=1753984713,2008-01-25,73m28s,downloaded,NerdCast 97 - Te pego lá fora_.mp3,33.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-97-te-pego-la-fora/,Alottoni|Tucano,not_transcribed,,not_diarized,
"NerdCast 96 - Nerdtour: NY, Orlando, Londres, Roma e Rússia",https://pdst.fm/e/traffic.megaphone.fm/JNPD5875810465.mp3?updated=1753984714,2008-01-18,61m01s,downloaded,NerdCast 96 - Nerdtour_ NY_ Orlando_ Londres_ Roma e Rússia.mp3,27.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-96-nerdtour-ny-orlando-londres-roma-e-russia/,Alottoni|Eduardo Spohr,not_transcribed,,not_diarized,
"NerdCast 95 - Japão – Quem tem Koku, tem Edo",https://pdst.fm/e/traffic.megaphone.fm/JNPD8817011132.mp3?updated=1753984714,2008-01-11,64m10s,downloaded,NerdCast 95 - Japão _ Quem tem Koku_ tem Edo.mp3,28.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-95-quem-tem-koku-tem-edo/,Alottoni,not_transcribed,,not_diarized,
"NerdCast 94 - Max, Traga Minha Capa! – Entrevista com Guilherme Briggs",https://pdst.fm/e/traffic.megaphone.fm/JNPD3279643551.mp3?updated=1753984714,2008-01-04,98m54s,downloaded,NerdCast 94 - Max_ Traga Minha Capa_ _ Entrevista com Guilherme Briggs.mp3,44.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-94-entrevista-guilherme-briggs/,Alottoni|Carlos Voltor|Dubox,not_transcribed,,not_diarized,
NerdCast 93 - Retrospectiva Nerd 2007,https://pdst.fm/e/traffic.megaphone.fm/JNPD2587523168.mp3?updated=1753984715,2007-12-28,61m36s,downloaded,NerdCast 93 - Retrospectiva Nerd 2007.mp3,27.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-93-retrospectiva-nerd-2007/,Alottoni,not_transcribed,,not_diarized,
"NerdCast 92 - Muito dinheiro no bolso, saúde pra dar e vender…",https://pdst.fm/e/traffic.megaphone.fm/JNPD9247374260.mp3?updated=1753984715,2007-12-21,57m41s,downloaded,NerdCast 92 - Muito dinheiro no bolso_ saúde pra dar e vender_.mp3,26.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-92-muito-dinheiro-no-bolso-saude-pra-dar-e-vender/,Alottoni|Tucano,not_transcribed,,not_diarized,
"NerdCast 91 - Westerns – O Bom, o Mau, o Feio e o Nerd",https://pdst.fm/e/traffic.megaphone.fm/JNPD1235347382.mp3?updated=1753984716,2007-12-14,73m27s,downloaded,NerdCast 91 - Westerns _ O Bom_ o Mau_ o Feio e o Nerd.mp3,33.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-91-westerns-o-bom-o-mau-o-feio-e-o-nerd/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 90 - Eu só trabalho aqui,https://pdst.fm/e/traffic.megaphone.fm/JNPD3674134832.mp3?updated=1753984716,2007-12-07,65m15s,downloaded,NerdCast 90 - Eu só trabalho aqui.mp3,29.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-90-eu-so-trabalho-aqui/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 89 - Nerdca$h,https://pdst.fm/e/traffic.megaphone.fm/JNPD6825839633.mp3?updated=1753984716,2007-11-30,74m36s,downloaded,NerdCast 89 - Nerdca_h.mp3,33.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-89-nerdcah/,Alottoni|Cris Dias,not_transcribed,,not_diarized,
NerdCast 88 - Meu Mico Mico Meu,https://pdst.fm/e/traffic.megaphone.fm/JNPD3218034865.mp3?updated=1753984717,2007-11-23,60m56s,downloaded,NerdCast 88 - Meu Mico Mico Meu.mp3,27.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-88-meu-mico-mico-meu/,Alottoni|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
NerdCast 87 - Essa pica agora é do aspira! – Entrevista com Milhem Cortaz,https://pdst.fm/e/traffic.megaphone.fm/JNPD1001506835.mp3?updated=1753984718,2007-11-16,65m44s,downloaded,NerdCast 87 - Essa pica agora é do aspira_ _ Entrevista com Milhem Cortaz.mp3,29.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-87-entrevista-milhem-cortaz/,Alottoni,not_transcribed,,not_diarized,
NerdCast 86 - EU Tenho a Força! – Entrevista com Garcia Júnior,https://pdst.fm/e/traffic.megaphone.fm/JNPD7832263687.mp3?updated=1753984718,2007-11-09,79m35s,downloaded,NerdCast 86 - EU Tenho a Força_ _ Entrevista com Garcia Júnior.mp3,36.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-85-eu-tenho-a-forca/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
NerdCast 85 - Nerdcast sem fio,https://pdst.fm/e/traffic.megaphone.fm/JNPD1366512769.mp3?updated=1753984718,2007-11-01,79m18s,downloaded,NerdCast 85 - Nerdcast sem fio.mp3,35.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-85-nerdcast-sem-fio/,Alottoni,not_transcribed,,not_diarized,
NerdCast 84 - Saturday Nerdcast Fever,https://pdst.fm/e/traffic.megaphone.fm/JNPD9652406366.mp3?updated=1753984718,2007-10-26,59m43s,downloaded,NerdCast 84 - Saturday Nerdcast Fever.mp3,26.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-84-saturday-nerdcast-fever/,Alottoni|Sra. Jovem Nerd,not_transcribed,,not_diarized,
"NerdCast 83 - Tropa de Elite – Pé na porta, tapa na cara!",https://pdst.fm/e/traffic.megaphone.fm/JNPD5290830804.mp3?updated=1753984719,2007-10-19,68m36s,downloaded,NerdCast 83 - Tropa de Elite _ Pé na porta_ tapa na cara_.mp3,31.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-83-pe-na-porta-tapa-na-cara/,Portuguesa|Sra. Jovem Nerd|Alottoni,not_transcribed,,not_diarized,
"NerdCast 82 - Nerd Rico, Nerd Pobre",https://pdst.fm/e/traffic.megaphone.fm/JNPD3329510918.mp3?updated=1753984719,2007-10-12,69m18s,downloaded,NerdCast 82 - Nerd Rico_ Nerd Pobre.mp3,31.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-82-nerd-rico-nerd-pobre/,Alottoni,not_transcribed,,not_diarized,
NerdCast 81 - Nostalgia Animada – Parte 01,https://pdst.fm/e/traffic.megaphone.fm/JNPD4711758704.mp3?updated=1753984720,2007-10-05,61m16s,downloaded,NerdCast 81 - Nostalgia Animada _ Parte 01.mp3,27.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-81-nostalgia-animada-parte-01/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 80 - A Batalha do Apocalipse,https://pdst.fm/e/traffic.megaphone.fm/JNPD3178756779.mp3?updated=1753984720,2007-09-28,82m45s,downloaded,NerdCast 80 - A Batalha do Apocalipse.mp3,37.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-80-a-batalha-do-apocalipse/,Alottoni|Eduardo Spohr,not_transcribed,,not_diarized,
NerdCast 79 - E se o 3º Reich tivesse vencido?,https://pdst.fm/e/traffic.megaphone.fm/JNPD9122463443.mp3?updated=1753984720,2007-09-21,76m52s,downloaded,NerdCast 79 - E se o 3º Reich tivesse vencido_.mp3,34.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-79-e-se-o-3%c2%ba-reich-tivesse-vencido/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 78 - Conspiração – LEAVE BRITNEY ALONE!,https://pdst.fm/e/traffic.megaphone.fm/JNPD6469709916.mp3?updated=1753984721,2007-09-14,75m10s,downloaded,NerdCast 78 - Conspiração _ LEAVE BRITNEY ALONE_.mp3,34.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-78-conspiracao-leave-britney-alone/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 77 - Mas que mania!,https://pdst.fm/e/traffic.megaphone.fm/JNPD5692108505.mp3?updated=1753984721,2007-09-07,60m08s,downloaded,NerdCast 77 - Mas que mania_.mp3,27.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-77-mas-que-mania/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 76b - Lost – Eu acredito em Jacob. Ou não.,https://pdst.fm/e/traffic.megaphone.fm/JNPD1529185116.mp3?updated=1753984722,2007-08-31,73m15s,downloaded,NerdCast 76b - Lost _ Eu acredito em Jacob_ Ou não_.mp3,33.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-76b-lost-eu-acredito-em-jacob-ou-nao/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 76a - Lost – Malditos Mind Games!,https://pdst.fm/e/traffic.megaphone.fm/JNPD2724095764.mp3?updated=1753984722,2007-08-24,65m05s,downloaded,NerdCast 76a - Lost _ Malditos Mind Games_.mp3,29.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-76a-lost-malditos-mind-games/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 75 - Simpsons – Esse é um clássico! Um dos melhores!,https://pdst.fm/e/traffic.megaphone.fm/JNPD5622903522.mp3?updated=1753984723,2007-08-17,77m44s,downloaded,NerdCast 75 - Simpsons _ Esse é um clássico_ Um dos melhores_.mp3,35.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-75-simpsons-esse-e-um-classico-um-dos-melhores/,Alottoni|Carlos Voltor,not_transcribed,,not_diarized,
"NerdCast 74 - Heroes – Save the cheerleader, SAVE THE NERDS!",https://pdst.fm/e/traffic.megaphone.fm/JNPD7569273726.mp3?updated=1753984723,2007-08-10,80m35s,downloaded,NerdCast 74 - Heroes _ Save the cheerleader_ SAVE THE NERDS_.mp3,36.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-74-heroes-save-the-cheerleader-save-the-nerds/,Alottoni|Tucano,not_transcribed,,not_diarized,
NerdCast 73 - Duro de Matar – YIPEE-KI-YAY!,https://pdst.fm/e/traffic.megaphone.fm/JNPD9504151339.mp3?updated=1753984723,2007-08-03,74m18s,downloaded,NerdCast 73 - Duro de Matar _ YIPEE-KI-YAY_.mp3,33.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-73-duro-de-matar-yipee-ki-yay/,Alottoni,not_transcribed,,not_diarized,
NerdCast 72 - Conspiração – “Constantinopla”,https://pdst.fm/e/traffic.megaphone.fm/JNPD3409608571.mp3?updated=1753984724,2007-07-27,66m36s,downloaded,NerdCast 72 - Conspiração _ _Constantinopla_.mp3,30.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-72-constantinopla/,Alottoni,not_transcribed,,not_diarized,
NerdCast 71 - Transformers – Hora de morfar!,https://pdst.fm/e/traffic.megaphone.fm/JNPD9169506534.mp3?updated=1753984724,2007-07-20,67m05s,downloaded,NerdCast 71 - Transformers _ Hora de morfar_.mp3,30.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-71-transformers-hora-de-morfar/,Alottoni,not_transcribed,,not_diarized,
NerdCast 70 - Harry Potter: 70 mas não agüenta!,https://pdst.fm/e/traffic.megaphone.fm/JNPD2551104855.mp3?updated=1753984725,2007-07-13,73m24s,downloaded,NerdCast 70 - Harry Potter_ 70 mas não agüenta_.mp3,33.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-70-harry-potter-70-mas-nao-aguenta/,Alottoni|Sra. Jovem Nerd,not_transcribed,,not_diarized,
NerdCast 69 - As 7 Faces do Dr. Zaiden,https://pdst.fm/e/traffic.megaphone.fm/JNPD8364447533.mp3?updated=1753984725,2007-07-06,71m06s,downloaded,NerdCast 69 - As 7 Faces do Dr_ Zaiden.mp3,32.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-69-as-7-faces-do-dr-zaiden/,Alottoni|Sra. Jovem Nerd|Portuguesa,not_transcribed,,not_diarized,
